periodo,product_id,trend,yearly
201911,20002,1340.375779327653,783.8616032512045
201912,20002,1357.6323742125262,-876.6960765570095
201701,20003,1106.95871337255,-68.91197200073096
201702,20003,1098.8998774688134,-268.92967590681775
201703,20003,1091.6209289057106,-73.58280093731598
201704,20003,1083.5620930353068,-388.8110299303584
201705,20003,1075.7632195681383,-324.93082872625024
201706,20003,1067.704383683887,-309.90849474832856
201707,20003,1059.905510225567,-326.2699733938938
201708,20003,1051.8466742747592,-178.81497211268214
201709,20003,1043.7864704702326,231.25879417047656
201710,20003,1035.9860435163657,758.834383656195
201711,20003,1027.923480193383,246.485790413916
201712,20003,1020.1172446438158,-135.17762677091844
201801,20003,1012.0237245661037,-32.361530469949976
201802,20003,1003.9267465082336,-236.0808352255134
201803,20003,996.6133469720927,-218.57459159225678
201804,20003,988.5055186303027,-370.2920051692205
201805,20003,980.6592330998225,-316.10739349065256
201806,20003,972.5410125628861,-283.9149143547867
201807,20003,964.6799946267059,-245.6226029716815
201808,20003,956.5569427015045,-136.80431603546052
201809,20003,948.4338907323745,168.1998794109954
201810,20003,940.5728727001064,509.50683576852424
201811,20003,932.4498207007898,426.79197671315615
201812,20003,924.5888026382985,-77.10471758748773
201901,20003,916.465750604447,2.5056278594503634
201902,20003,908.3426985323182,-206.18130345648098
201903,20003,901.0057483103583,-363.3516867097382
201904,20003,892.8826962655254,-349.19922956571884
201905,20003,885.0216781576228,-305.9450365558679
201906,20003,876.89862611279,-256.6777340643055
201907,20003,869.0376080048873,-165.70814466043197
201908,20003,860.9145559600545,-98.17213379067815
201909,20003,852.7915039152217,101.31176306658121
201910,20003,844.9304858073191,263.9935183217769
201911,20003,836.8074337624862,612.0868528663719
201912,20003,828.9464156545836,-19.977718628042247
201701,20004,680.0318094151701,-118.79542644381685
201702,20004,676.1720549787058,-68.15622370477234
201703,20004,672.6858251755591,-102.71529972816577
201704,20004,668.8260707474965,-43.152260602078634
201705,20004,665.0908245144985,-64.15707190296962
201706,20004,661.2310700758462,-143.90027698931075
201707,20004,657.4958238361893,-106.33209443809423
201708,20004,653.6360693717066,367.66491194263153
201709,20004,649.7763148135538,497.5162953394994
201710,20004,646.041068452597,429.46838539845925
201711,20004,642.1810780427235,170.30560224381495
201712,20004,638.4454723875454,-67.37224466457572
201801,20004,634.5853465330019,-139.36217789460667
201802,20004,630.7252206694538,-145.92201499125648
201803,20004,627.2386553733459,-95.02033248418348
201804,20004,623.3785294993547,-94.13050603678862
201805,20004,619.6429238231518,-24.80936688527895
201806,20004,615.7827979487,-47.73500327179788
201807,20004,612.0471922571272,-29.322714605782686
201808,20004,608.1870663777001,213.01999510404463
201809,20004,604.3269405072284,393.1253299188441
201810,20004,600.5913348283274,445.8198972454105
201811,20004,596.7312089437027,291.08588496437943
201812,20004,592.9956032387564,-9.39523664574673
201901,20004,589.1354773314564,-162.76596490770018
201902,20004,585.2753514289268,-224.27667250750696
201903,20004,581.7887861070917,-86.44177261407877
201904,20004,577.9286602239597,-143.5975465046396
201905,20004,574.1930545306062,16.814828197224816
201906,20004,570.3329286474743,48.37891448975236
201907,20004,566.5973229541207,43.361287906813835
201908,20004,562.7371970709888,55.41202218561228
201909,20004,558.8770711878569,291.13868947367934
201910,20004,555.1414654945033,466.22884089103565
201911,20004,551.2813396113714,413.08357030278245
201912,20004,547.545733918018,46.060855434521294
201701,20005,566.0573343456,-94.16082584678468
201702,20005,565.2092979815469,-22.385852900233367
201703,20005,564.4433296260551,62.75275647993087
201704,20005,563.5952931541208,114.80946122779577
201705,20005,562.7746127907726,-8.888245926837618
201706,20005,561.9265764582179,-43.53749417428381
201707,20005,561.1058960333116,15.14563436165909
201708,20005,560.2578596430199,513.0152393704797
201709,20005,559.4098232264276,542.8588471078799
201710,20005,558.5891428372323,241.8593918108647
201711,20005,557.7411063607603,95.64160676847489
201712,20005,556.9204259408035,-318.72359709994424
201801,20005,556.0723895804881,-129.03032924229333
201802,20005,555.2243532557693,-100.74277378332557
201803,20005,554.4583849624751,-17.522362767378258
201804,20005,553.6103486206972,39.54396043892511
201805,20005,552.7896684700086,129.24532814631752
201806,20005,551.9441420161214,99.34494369758836
201807,20005,551.1317592447809,75.45893244279053
201808,20005,550.2950010131185,277.0718526748126
201809,20005,549.4610600351173,411.8351486830743
201810,20005,548.6546532004425,372.0938900666553
201811,20005,547.8264300346151,44.84355628069499
201812,20005,547.0249249029315,-82.73588624122736
201901,20005,546.197839071457,-169.26006520649665
201902,20005,545.3707533477084,-181.42915694484955
201903,20005,544.6237081085995,-96.39782283390176
201904,20005,543.7966222124705,-31.235312078421025
201905,20005,542.9962165065392,270.7811030182896
201906,20005,542.1691306104102,240.3776420589138
201907,20005,541.368724904479,129.168726506126
201908,20005,540.54163900835,37.963079773569184
201909,20005,539.714553112221,285.4093652691071
201910,20005,538.9141474062897,505.50920489509264
201911,20005,538.0870615101607,-3.6716863126549373
201912,20005,537.2866558042294,152.05706233919824
201701,20006,810.38781859138,-266.9040616488492
201702,20006,801.1519756968561,-114.52475609994156
201703,20006,792.8099242050704,207.63050067043937
201704,20006,783.5740817737305,-154.6399536552023
201705,20006,774.6361699530348,117.55415566412202
201706,20006,765.4003275447976,-124.10451331604631
201707,20006,756.4624151667463,-131.160062331239
201708,20006,747.2265721818691,4.551913942354754
201709,20006,737.9898628985889,-209.54401185778738
201710,20006,729.0511091434178,28.425535586936714
201711,20006,719.8143968766788,-36.16491422047815
201712,20006,710.8756430674841,-156.2695216061034
201801,20006,701.6389174860797,-175.5602203228195
201802,20006,692.4021919001646,-135.41202100910968
201803,20006,684.0593429838544,59.144228344667205
201804,20006,674.8178256462339,40.90565320988405
201805,20006,665.870912726503,70.0698801216168
201806,20006,656.624956871963,-115.15917566152592
201807,20006,647.6772566174508,-137.7314929973086
201808,20006,638.430081091248,-85.59120877418151
201809,20006,629.1829055652572,-133.8821629300393
201810,20006,620.234025811241,16.173897974048337
201811,20006,610.9868497811634,-3.100304186726428
201812,20006,602.0379699422257,-217.90347984556092
201901,20006,592.7907937074356,-84.35913762691214
201902,20006,583.5436173616517,-158.78954336100475
201903,20006,575.1913291582124,-86.35515267341691
201904,20006,565.9441530193517,238.16985872095105
201905,20006,556.9952728849704,20.416268638609807
201906,20006,547.7480967461097,-106.65477535116038
201907,20006,538.7992166117284,-145.32092984264403
201908,20006,529.5520404728678,-174.55516579327184
201909,20006,520.3048643340071,-56.84630850754869
201910,20006,511.3559841996258,3.530655488661237
201911,20006,502.10880806076506,29.323965210916874
201912,20006,493.15992792638383,-279.0022961992385
201701,20007,883.63166285097,-319.2478383842632
201702,20007,868.3662732680716,-209.7349071484106
201703,20007,854.5781794337362,222.36215725517366
201704,20007,839.3127898869326,-28.849344854332877
201705,20007,824.5398322352602,92.14080059893791
201706,20007,809.2744426562368,66.65370947322675
201707,20007,794.5014849149986,-51.489457996161754
201708,20007,779.2360952190804,78.39690998843396
201709,20007,763.9706844020601,18.36573002689608
201710,20007,749.1977059465155,65.4426697747276
201711,20007,733.9319940527851,-33.00922111982856
201712,20007,719.1535250239166,-120.76332442158922
201801,20007,703.8709384023585,-211.25578459970916
201802,20007,688.5858586031123,-224.0716563027055
201803,20007,674.779980074761,199.43916767869152
201804,20007,659.4885747721772,-18.444972698757628
201805,20007,644.6785072436826,11.731108686566367
201806,20007,629.3721953831985,91.43374558028901
201807,20007,614.5596338205083,64.06534649021323
201808,20007,599.2532715436828,27.043101272556708
201809,20007,583.9469092334488,-12.072351798892623
201810,20007,569.1343004738145,65.99816678673137
201811,20007,553.8279381155432,-39.36626455143078
201812,20007,539.0153293171277,-167.77023243035677
201901,20007,523.7089668268657,-102.77295052204566
201902,20007,508.4026042696656,-239.94162522445282
201903,20007,494.5775026310804,176.1482654123367
201904,20007,479.27114012779936,-8.562459104256007
201905,20007,464.4585312536564,-67.69571951380799
201906,20007,449.15216875037527,118.78943465945356
201907,20007,434.33955987623233,178.55344082210524
201908,20007,419.0331973729513,-26.555950685320685
201909,20007,403.72683486967014,-42.50784099247165
201910,20007,388.9142259955272,66.852189752672
201911,20007,373.60786349224605,-45.705744776210736
201912,20007,358.7952546181031,-213.06049573532152
201701,20008,814.3870391875,-293.39523452279866
201702,20008,802.6044120105992,-160.42361490822157
201703,20008,791.9620391557219,193.2478105517796
201704,20008,780.1794120435322,-81.00485331773253
201705,20008,768.7768697197249,95.58015770163573
201706,20008,756.994242613601,-61.52739831701559
201707,20008,745.5917002867828,-208.05201245221778
201708,20008,733.8090731162969,86.81013551561887
201709,20008,722.0263579231337,-93.00835237913849
201710,20008,710.6237302031833,-19.80629224121155
201711,20008,698.841014820394,-72.66726965689622
201712,20008,687.437061418764,-126.05010247631262
201801,20008,675.6529703125775,-163.84764160483047
201802,20008,663.8688684903549,-124.38371622966741
201803,20008,653.22516361867,66.18763708566911
201804,20008,641.4408677439461,-68.0797249465376
201805,20008,630.0366771146574,50.44881539422934
201806,20008,618.2523466862604,1.370384424746719
201807,20008,606.8481558815092,-67.78532399775732
201808,20008,595.06382528583,-52.4702428690886
201809,20008,583.2794947272268,-104.04994767323292
201810,20008,571.8753038511854,-2.3254482464275705
201811,20008,560.0909732734136,-120.67175604160006
201812,20008,548.6867823001406,-140.4083712192299
201901,20008,536.9024515357652,-33.92496640806797
201902,20008,525.1181206881784,-91.65640303690058
201903,20008,514.4742089820506,-61.31699560410818
201904,20008,502.6898780759634,-53.61092792491337
201905,20008,491.285686876524,7.172833055207059
201906,20008,479.50135597043675,66.49833857931169
201907,20008,468.0971647709975,69.5464455759334
201908,20008,456.3128338649102,-194.33461274809898
201909,20008,444.5285029588229,-113.92775933335545
201910,20008,433.1243117593836,15.167310961395826
201911,20008,421.3399808532963,-168.22131392428173
201912,20008,409.935789653857,-152.22040838303366
201701,20009,324.07268636655,-20.858253519979492
201702,20009,329.5634561590458,96.23842230314081
201703,20009,334.52286111995977,44.00285276871359
201704,20009,340.01363091091935,-73.65750293039392
201705,20009,345.3272791076554,40.89841250717198
201706,20009,350.81804890539524,138.0921741931434
201707,20009,356.1316971028702,17.844631660208933
201708,20009,361.6224669217174,114.79586183067384
201709,20009,367.1132367552875,177.91330243117608
201710,20009,372.4268849793607,7.307389924499267
201711,20009,377.91837058006706,-73.30337955247487
201712,20009,383.23421721788884,144.9087325102077
201801,20009,388.72760968538677,-19.270783421559205
201802,20009,394.22212480484217,30.785658430156293
201803,20009,399.18491265467287,77.5481228959744
201804,20009,404.6804198556683,-62.10687870267464
201805,20009,409.9988812887639,65.7022795020572
201806,20009,415.49504707405583,103.87896214183996
201807,20009,420.81851292234995,81.57572595599626
201808,20009,426.31954929008305,61.2780269105736
201809,20009,431.82058565774884,104.65363481121472
201810,20009,437.1441692576039,35.17552184269757
201811,20009,442.6452056604967,41.81058077386428
201812,20009,447.96878927338656,93.41787507654495
201901,20009,453.46982568951347,-18.405413732068396
201902,20009,458.9708621251954,-34.350353657888085
201903,20009,463.9395402018203,112.21009262586665
201904,20009,469.4405766364375,-50.352409883466834
201905,20009,474.7641602828412,89.91377369019226
201906,20009,480.2651967174583,69.6752223294483
201907,20009,485.58878036386193,144.5107410599748
201908,20009,491.08981679847915,6.220410346534793
201909,20009,496.59085323309625,32.71131360680047
201910,20009,501.91443687949993,65.65175833473523
201911,20009,507.41547331411704,156.21097204298619
201912,20009,512.7390569605208,39.942074262339965
201701,20010,770.738135596,-337.8685710630765
201702,20010,756.7937639208282,-115.16685420649131
201703,20010,744.1988475899932,73.90132214978564
201704,20010,730.2544759426582,-168.3964464249386
201705,20010,716.7599227383902,-33.26982554637426
201706,20010,702.8155510937473,134.7824184896476
201707,20010,689.3209979148266,-211.56000222492608
201708,20010,675.3766263209527,-32.10469366367854
201709,20010,661.4322547057461,120.00387543611002
201710,20010,647.9377015320724,418.9946713886513
201711,20010,633.9933299422779,16.876630241224177
201712,20010,620.4987767988434,-139.4076063565223
201801,20010,606.5544052164428,-236.3215499648053
201802,20010,592.6100336464442,-132.4021141232459
201803,20010,580.0151173896712,51.68222622964389
201804,20010,566.070745808217,-157.39474100912025
201805,20010,552.5761927227509,-87.70179601588725
201806,20010,538.6318304433483,78.96340165032629
201807,20010,525.1372863657207,-69.13499422664421
201808,20010,511.19292415350196,-32.7363279467808
201809,20010,497.24856194509397,152.24068905238548
201810,20010,483.7547148209612,274.1521310551377
201811,20010,469.81107282066426,41.718274764679464
201812,20010,456.3172257064136,-144.42206115150356
201901,20010,442.37358366988235,-134.83137218001593
201902,20010,428.42994166145223,-151.33645320269997
201903,20010,415.835684349239,29.163059502253432
201904,20010,401.8920423549394,-146.84678373767505
201905,20010,388.39819526368177,-142.07100297322182
201906,20010,374.4545532693822,25.93912107881282
201907,20010,360.9607061781246,74.08052375221948
201908,20010,347.01706418382497,-35.406805219332036
201909,20010,333.0734221895254,181.84894370378782
201910,20010,319.57957509826775,129.21711192025813
201911,20010,305.63593310396817,68.88962888491932
201912,20010,292.14208601271054,-147.73902626154256
201701,20011,700.8306731243999,-226.61709971738108
201702,20011,690.3585161973726,-216.31605207098522
201703,20011,680.899793805035,40.638173354018775
201704,20011,670.4276368732388,-107.25727494764041
201705,20011,660.2932914500481,172.79417167945323
201706,20011,649.8211345182134,-78.90960688633248
201707,20011,639.6867891058005,-151.23150889758318
201708,20011,629.2146321776764,-199.4886969686524
201709,20011,618.7424752561476,-71.4570548656265
201710,20011,608.6081298409438,-94.28182390449496
201711,20011,598.1359729195722,-22.768656910827154
201712,20011,588.0016275093182,-55.2800336593711
201801,20011,577.5294705949763,-200.63087235837006
201802,20011,567.0573136867445,-94.63505027491267
201803,20011,557.5985913180189,3.360147614753862
201804,20011,547.1264344214053,-72.07451600807428
201805,20011,536.9920890348484,-3.2366818941915114
201806,20011,526.5199321371745,-36.3475537373938
201807,20011,516.3855867519451,-87.83730775334361
201808,20011,505.9134298769661,-171.9770399251857
201809,20011,495.4412730022043,-64.75902954491735
201810,20011,485.30692768459346,-59.20635995489273
201811,20011,474.8347710310395,-123.53417923725891
201812,20011,464.7020086252177,-110.87642802632966
201901,20011,454.231487472203,-171.4423155137917
201902,20011,443.7609663264537,27.017885573746174
201903,20011,434.303721429716,-35.99306376054684
201904,20011,423.83320029552925,-39.21911712280312
201905,20011,413.70043790760656,-178.55891538706365
201906,20011,403.22991677341975,9.804025213238384
201907,20011,393.09715438549716,-23.863908666517194
201908,20011,382.62663325131035,-145.2505267286095
201909,20011,372.1561121171236,-58.936672763435126
201910,20011,362.02334972920096,-26.239777858349836
201911,20011,351.55282859501415,-225.4483626420575
201912,20011,341.4200662070915,-163.96971319293922
201701,20012,779.3867400721599,-289.3662634606446
201702,20012,764.7560949511662,-193.2536133239052
201703,20012,751.5413187044591,32.956631692085864
201704,20012,736.910673587269,23.12736599772796
201705,20012,722.7519847649113,48.86267921253334
201706,20012,708.1213396614637,128.80778468914008
201707,20012,693.962650854796,-23.17510678221036
201708,20012,679.3320057281479,-32.4864350010556
201709,20012,664.7013606012719,-36.03969405434826
201710,20012,650.5355321699923,17.918348711872827
201711,20012,635.8975094562179,-249.0655175434903
201712,20012,621.7316809983129,78.41726922314382
201801,20012,607.0936582342687,-249.11762370586908
201802,20012,592.4553780509596,-151.47509402273928
201803,20012,579.2337056273254,58.53951971416488
201804,20012,564.5953642270285,47.076419498716035
201805,20012,550.4287843954486,25.91626710455485
201806,20012,535.7899849640055,10.598101101399696
201807,20012,521.623404832434,42.23295653156267
201808,20012,506.98460536032536,2.4557819111756505
201809,20012,492.34580587407567,-31.53461068133776
201810,20012,478.179225709799,-4.695918992397951
201811,20012,463.5404261863542,-109.63059175171688
201812,20012,449.3738459811741,-147.7383733573239
201901,20012,434.7350464245124,-205.23219495068145
201902,20012,420.0962468503393,-108.71441579282171
201903,20012,406.87410530931646,83.40686117424164
201904,20012,392.2353057610162,69.54829429567542
201905,20012,378.0687255529837,1.1008217528505995
201906,20012,363.42992600468347,-106.41426170114899
201907,20012,349.263345796651,109.93518768604301
201908,20012,334.6245462483507,37.21257060283191
201909,20012,319.9857467000504,-27.63302351363183
201910,20012,305.819166492018,-26.734589689488583
201911,20012,291.1803669437177,27.125293792724722
201912,20012,277.01378673568524,-374.58428665111956
201701,20013,550.92864926736,-155.61356213938583
201702,20013,546.710015430582,-186.42592162141003
201703,20013,542.89963648485,120.08952194672896
201704,20013,538.6810026506045,-17.798965622801305
201705,20013,534.5984537844909,64.18521704418443
201706,20013,530.3798199622723,-13.121718833830545
201707,20013,526.2972710958713,-95.83715719022024
201708,20013,522.0786372721952,-97.80562398037675
201709,20013,517.860003452351,-65.37434442701344
201710,20013,513.7774545905331,65.9010095622716
201711,20013,509.55882077324947,11.381821644302882
201712,20013,505.47627191629977,-110.11298384026219
201801,20013,501.25763809321893,-85.08804320163337
201802,20013,497.03900426861793,-128.81076790203983
201803,20013,493.22862533026864,79.12654679973329
201804,20013,489.0099915109019,-36.59915305690508
201805,20013,484.9274426521718,19.200851251344112
201806,20013,480.70880883563666,-30.90980705324094
201807,20013,476.62626006149964,10.643093529874884
201808,20013,472.4076263269865,-134.56392510904053
201809,20013,468.1889925913529,-42.13540614784029
201810,20013,464.10747311738714,76.30992320960118
201811,20013,459.88990304868685,-83.61411107968239
201812,20013,455.8083836293031,-124.15457446116343
201901,20013,451.59081355803164,-13.133347616377236
201902,20013,447.3732434896541,-72.3566183663137
201903,20013,443.5638253643381,36.67209728331985
201904,20013,439.34625530157643,-55.73954398400088
201905,20013,435.26473588600066,-25.070937427310998
201906,20013,431.04716582323897,-46.42712167173173
201907,20013,426.96564640766314,117.057049255052
201908,20013,422.74807634490156,-172.49810121668824
201909,20013,418.5305062821399,-19.219229521616043
201910,20013,414.4489868665641,84.99480748288947
201911,20013,410.23141680380246,-178.66466550657702
201912,20013,406.1498973882267,-135.50010543799817
201701,20014,543.02147871976,-248.22682867730262
201702,20014,540.896698195542,-192.80772462381276
201703,20014,538.9775415907776,-72.77647944234745
201704,20014,536.852761063612,25.914261616438704
201705,20014,534.7965218395717,-92.09806341346207
201706,20014,532.6717413063327,5.734620392745245
201707,20014,530.6155020771934,100.39353314375985
201708,20014,528.4907215413617,-2.0009550784660695
201709,20014,526.3659410045684,-54.374202696499694
201710,20014,524.3097017748855,-73.63284803182516
201711,20014,522.1839662907926,-150.05543665887103
201712,20014,520.1268029175576,113.61113661228306
201801,20014,518.001067433149,-223.2214517609318
201802,20014,515.8753319470102,-161.20025417248905
201803,20014,513.9553127982396,-66.41902371103708
201804,20014,511.8295773102904,23.915287874409927
201805,20014,509.7724139351901,-49.042984553715186
201806,20014,507.6466784491649,-9.581626610075663
201807,20014,505.589515078435,72.3567676285305
201808,20014,503.4637795914017,-70.15292498943211
201809,20014,501.33804410217056,-30.719110221426984
201810,20014,499.2808807231462,-47.02583983693519
201811,20014,497.1551452334208,57.393054173575614
201812,20014,495.0979818570019,-152.18977896653442
201901,20014,492.97224636751884,-194.8452646609837
201902,20014,490.8465108820675,-128.73816481945153
201903,20014,488.9264917369161,-60.25925677290108
201904,20014,486.80075625570555,22.090534298869525
201905,20014,484.74359288679227,-6.634929683670337
201906,20014,482.61785740558184,-26.270583431998954
201907,20014,480.56069403666845,43.67863356048624
201908,20014,478.434958555458,-137.0018614526482
201909,20014,476.3092230742476,-4.889890661955534
201910,20014,474.2520597053342,-18.772136788021353
201911,20014,472.1263242241238,260.84868551917424
201912,20014,470.0691608552105,-420.2315461782439
201701,20015,499.53944839523,-140.49609205012825
201702,20015,496.41037657137053,-84.34651210848807
201703,20015,493.58411814944384,13.774822265625724
201704,20015,490.45504632429424,-118.8660820823259
201705,20015,487.4269122967296,-47.90428827263178
201706,20015,484.29784046495354,-48.71417821903661
201707,20015,481.26970643253554,-82.57512206636372
201708,20015,478.1406345956813,78.37426010718464
201709,20015,475.01156275986426,7.195600527578791
201710,20015,471.9834287270978,0.06340771920089368
201711,20015,468.85435689491226,3.5080575069232465
201712,20015,465.8262228630848,46.68526528843409
201801,20015,462.69715102964136,-111.3148113535069
201802,20015,459.5680791949084,-44.96982674854922
201803,20015,456.7418207635368,-20.531244745417283
201804,20015,453.6127489279821,-121.68586210274914
201805,20015,450.58461489152336,-70.89865668459228
201806,20015,447.45554305310577,-20.549625546856927
201807,20015,444.42740901924265,-23.743542586772385
201808,20015,441.2983371861626,-21.372215036382535
201809,20015,438.16926535157205,18.37795029871198
201810,20015,435.14113131502273,52.645030128792186
201811,20015,432.01205948006077,-5.572684982267434
201812,20015,428.9839254433836,-8.356786423920822
201901,20015,425.8548536055486,-80.89375679294149
201902,20015,422.7257817706291,-6.129408558393076
201903,20015,419.89952333908303,-55.43810819280396
201904,20015,416.77045150465756,-124.30505698120083
201905,20015,413.7423174713425,-93.16152031816952
201906,20015,410.613245636917,8.441789486379871
201907,20015,407.58511160360194,33.46645928991379
201908,20015,404.4560397691764,-121.67630679190798
201909,20015,401.32696793475094,31.272678051268535
201910,20015,398.29883390143584,104.98654799318446
201911,20015,395.1697620670103,-15.927298146689324
201912,20015,392.14162803369527,-62.84866541927191
201701,20016,628.7765623776,-303.5960986676539
201702,20016,620.6518477726086,-277.8524183841082
201703,20016,613.3133958714666,-45.69040705971563
201704,20016,605.188681272387,-64.91432341485326
201705,20016,597.326054240158,22.85511102888347
201706,20016,589.2013396448956,-131.0315274732502
201707,20016,581.3387126089522,-127.7949727037782
201708,20016,573.2139980033278,-74.28794801088908
201709,20016,565.0892833878621,-28.01936829291204
201710,20016,557.2266474179318,-71.10310024497886
201711,20016,549.101918402843,-50.3668645400875
201712,20016,541.239181834094,-1.3945607740720558
201801,20016,533.107808980896,-223.99813776409778
201802,20016,524.9758533559968,-179.34047685750753
201803,20016,517.6308611786684,-82.25699391054171
201804,20016,509.4925637844326,-94.19852400459823
201805,20016,501.61090875059864,-44.78336363367903
201806,20016,493.4618447650912,-81.09732227932032
201807,20016,485.5738515273969,-98.9935082095903
201808,20016,477.4223579703483,-102.42411720510303
201809,20016,469.2702569600488,-2.7360904356283897
201810,20016,461.379709813627,-50.037406727556736
201811,20016,453.22591314756136,-39.51180173111868
201812,20016,445.3351421754779,-163.36258682613112
201901,20016,437.18134550784936,-140.66466697574475
201902,20016,429.02754883906925,-81.45288336012712
201903,20016,421.6628292592556,-120.96130493175214
201904,20016,413.509032573336,-124.24392139458483
201905,20016,405.61826158696226,-111.0598440939902
201906,20016,397.46446490104273,-29.571650930650197
201907,20016,389.573693914669,-70.76460755344876
201908,20016,381.4198972287495,-130.67299575073818
201909,20016,373.2661005428299,22.803544942967317
201910,20016,365.3753295564563,-29.842465519984373
201911,20016,357.2215328705367,-30.861137846567424
201912,20016,349.33076188416294,-323.6597831721477
201701,20017,541.49916700512,-201.89029737337916
201702,20017,533.339031972703,-104.50910296527019
201703,20017,525.9685882050409,97.53952442774998
201704,20017,517.8084547882285,110.35994828150662
201705,20017,509.9115507187305,59.02385936327817
201706,20017,501.75141649142597,-40.71884784621273
201707,20017,493.85451118088673,-151.05342768460378
201708,20017,485.6930032074761,83.19473261997315
201709,20017,477.53148816659757,-78.57142499718692
201710,20017,469.63319315137903,-16.55242186608674
201711,20017,461.46235141295455,-42.832211066604394
201712,20017,453.54718760941444,-87.78162951218168
201801,20017,445.3681207579084,-130.30797052946434
201802,20017,437.18898647241696,-79.40870474918059
201803,20017,429.80138131132793,36.353292295362614
201804,20017,421.61325792417557,88.5890366529083
201805,20017,413.6819002253219,95.42507209846285
201806,20017,405.4861574289801,-46.73949125985861
201807,20017,397.5504809326416,-84.13875665549124
201808,20017,389.3488215096645,-8.953944219233223
201809,20017,381.1471620015534,-50.54335120905678
201810,20017,373.21007172990056,2.485193645904496
201811,20017,365.008411727327,-71.26872418426483
201812,20017,357.0713213851053,-120.54093369049018
201901,20017,348.86966138154463,-58.047724071271546
201902,20017,340.6680015167946,-55.90709349922562
201903,20017,333.26005032769626,-25.3134844591454
201904,20017,325.05839054339407,68.09797598561588
201905,20017,317.1213004295532,132.4554479006015
201906,20017,308.919640645251,-52.46824816073394
201907,20017,300.98255053141014,-18.462862484169907
201908,20017,292.78089074710795,-101.69948283239341
201909,20017,284.57923096280575,-21.424253071714435
201910,20017,276.6421408489649,20.95343030061601
201911,20017,268.44048106466266,-100.10236495777085
201912,20017,260.5033909508219,-151.8750634239944
201701,20018,552.841812603,-168.5225264111842
201702,20018,545.2061619095011,-200.66683833050286
201703,20018,538.3094451481015,96.89011694761535
201704,20018,530.6737944509978,78.8121021221551
201705,20018,523.2844550708362,77.71806225782882
201706,20018,515.6488043691236,-165.01466762830924
